#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456178640000e+08,3.283607e+01,3.283607e+01,1.017510e+03
5.456179250000e+08,3.137705e+01,3.137705e+01,1.017510e+03
5.456179860000e+08,3.140984e+01,3.140984e+01,1.017510e+03
5.456180470000e+08,3.140984e+01,3.140984e+01,1.017510e+03
5.456181080000e+08,3.149180e+01,3.149180e+01,1.017510e+03
5.456181690000e+08,2.952459e+01,2.952459e+01,1.017510e+03
5.456182300000e+08,3.078688e+01,3.078688e+01,1.017510e+03
5.456182910000e+08,3.121312e+01,3.121312e+01,1.017510e+03
5.456183520000e+08,3.208197e+01,3.208197e+01,1.017510e+03
5.456184130000e+08,3.149180e+01,3.149180e+01,1.017510e+03
5.456184740000e+08,3.160656e+01,3.160656e+01,1.017510e+03
5.456185350000e+08,3.155738e+01,3.155738e+01,1.017510e+03
5.456185960000e+08,3.121312e+01,3.121312e+01,1.017510e+03
5.456186570000e+08,3.145902e+01,3.145902e+01,1.017510e+03
5.456187180000e+08,3.190164e+01,3.190164e+01,1.017510e+03
5.456187790000e+08,3.085246e+01,3.085246e+01,1.017510e+03
5.456188400000e+08,3.085246e+01,3.085246e+01,1.017510e+03
5.456189010000e+08,3.003279e+01,3.003279e+01,1.017510e+03
5.456189620000e+08,3.168852e+01,3.168852e+01,1.017510e+03
5.456190230000e+08,3.088525e+01,3.088525e+01,1.017510e+03
5.456190840000e+08,3.106557e+01,3.106557e+01,1.017510e+03
5.456191450000e+08,3.157377e+01,3.157377e+01,1.017510e+03
5.456192060000e+08,3.247541e+01,3.247541e+01,1.017510e+03
5.456192670000e+08,3.131148e+01,3.131148e+01,1.017510e+03
5.456193280000e+08,3.165574e+01,3.165574e+01,1.017510e+03
5.456193890000e+08,3.154098e+01,3.154098e+01,1.017510e+03
5.456194500000e+08,3.149180e+01,3.149180e+01,1.017510e+03
5.456195110000e+08,3.109836e+01,3.109836e+01,1.017510e+03
5.456195720000e+08,3.116393e+01,3.116393e+01,1.017510e+03
5.456196330000e+08,3.100000e+01,3.100000e+01,1.017510e+03
5.456196940000e+08,3.191803e+01,3.191803e+01,1.017510e+03
5.456197550000e+08,3.154098e+01,3.154098e+01,1.017510e+03
5.456198160000e+08,3.103279e+01,3.103279e+01,1.017510e+03
5.456198970000e+08,3.044262e+01,3.044262e+01,1.017423e+03
5.456199580000e+08,3.096721e+01,3.096721e+01,1.017423e+03
5.456200190000e+08,3.095082e+01,3.095082e+01,1.017423e+03
5.456200800000e+08,3.101639e+01,3.101639e+01,1.017423e+03
5.456201410000e+08,3.113115e+01,3.113115e+01,1.017423e+03
5.456202020000e+08,3.196721e+01,3.196721e+01,1.017423e+03
5.456202630000e+08,3.093443e+01,3.093443e+01,1.017423e+03
5.456203240000e+08,3.070492e+01,3.070492e+01,1.017423e+03
5.456203850000e+08,2.986885e+01,2.986885e+01,1.017423e+03
5.456204460000e+08,2.895082e+01,2.895082e+01,1.017423e+03
5.456205070000e+08,3.124590e+01,3.124590e+01,1.017423e+03
5.456205680000e+08,3.104918e+01,3.104918e+01,1.017423e+03
5.456206290000e+08,3.040984e+01,3.040984e+01,1.017423e+03
5.456206900000e+08,2.832812e+01,2.832812e+01,1.017423e+03
5.456207540000e+08,3.157377e+01,3.157377e+01,1.017423e+03
5.456208150000e+08,3.193443e+01,3.193443e+01,1.017423e+03
5.456208760000e+08,3.170492e+01,3.170492e+01,1.017423e+03
5.456209370000e+08,3.122951e+01,3.122951e+01,1.017423e+03
5.456209980000e+08,3.034426e+01,3.034426e+01,1.017423e+03
5.456210590000e+08,3.134426e+01,3.134426e+01,1.017423e+03
5.456211200000e+08,2.981967e+01,2.981967e+01,1.017423e+03
5.456211810000e+08,3.080328e+01,3.080328e+01,1.017423e+03
5.456212420000e+08,3.239344e+01,3.239344e+01,1.017423e+03
5.456213030000e+08,3.198361e+01,3.198361e+01,1.017423e+03
5.456213640000e+08,3.190164e+01,3.190164e+01,1.017423e+03
5.456214250000e+08,3.040984e+01,3.040984e+01,1.017423e+03
5.456214860000e+08,3.091803e+01,3.091803e+01,1.017423e+03
5.456215470000e+08,3.134426e+01,3.134426e+01,1.017423e+03
5.456216080000e+08,3.249180e+01,3.249180e+01,1.017423e+03
5.456216690000e+08,2.978688e+01,2.978688e+01,1.017423e+03
5.456217300000e+08,3.088525e+01,3.088525e+01,1.017423e+03
5.456217910000e+08,3.144262e+01,3.144262e+01,1.017423e+03
5.456218520000e+08,3.163935e+01,3.163935e+01,1.017423e+03
5.456219370000e+08,3.111475e+01,3.111475e+01,1.017532e+03
5.456219980000e+08,3.288525e+01,3.288525e+01,1.017532e+03
5.456220590000e+08,3.183607e+01,3.183607e+01,1.017532e+03
5.456221200000e+08,3.075410e+01,3.075410e+01,1.017532e+03
5.456221810000e+08,3.047541e+01,3.047541e+01,1.017532e+03
5.456222420000e+08,3.163935e+01,3.163935e+01,1.017532e+03
5.456223030000e+08,3.201639e+01,3.201639e+01,1.017532e+03
5.456223640000e+08,3.088525e+01,3.088525e+01,1.017532e+03
5.456224250000e+08,3.136065e+01,3.136065e+01,1.017532e+03
5.456224860000e+08,3.139344e+01,3.139344e+01,1.017532e+03
5.456225470000e+08,3.163935e+01,3.163935e+01,1.017532e+03
5.456226080000e+08,3.227869e+01,3.227869e+01,1.017532e+03
5.456226690000e+08,3.111475e+01,3.111475e+01,1.017532e+03
5.456227300000e+08,3.154098e+01,3.154098e+01,1.017532e+03
5.456227910000e+08,3.140984e+01,3.140984e+01,1.017532e+03
5.456228520000e+08,3.067213e+01,3.067213e+01,1.017532e+03
5.456229130000e+08,2.944262e+01,2.944262e+01,1.017532e+03
5.456229740000e+08,3.226229e+01,3.226229e+01,1.017532e+03
5.456230350000e+08,2.927869e+01,2.927869e+01,1.017532e+03
5.456230960000e+08,3.114754e+01,3.114754e+01,1.017532e+03
5.456231570000e+08,3.257377e+01,3.257377e+01,1.017532e+03
5.456232180000e+08,3.062295e+01,3.062295e+01,1.017532e+03
5.456232790000e+08,3.191803e+01,3.191803e+01,1.017532e+03
5.456233400000e+08,3.124590e+01,3.124590e+01,1.017532e+03
5.456234010000e+08,3.170492e+01,3.170492e+01,1.017532e+03
5.456234620000e+08,3.113115e+01,3.113115e+01,1.017532e+03
5.456235230000e+08,3.101639e+01,3.101639e+01,1.017532e+03
5.456235840000e+08,3.116393e+01,3.116393e+01,1.017532e+03
5.456236450000e+08,2.690164e+01,2.690164e+01,1.017532e+03
5.456237060000e+08,2.918033e+01,2.918033e+01,1.017532e+03
5.456237670000e+08,3.121312e+01,3.121312e+01,1.017532e+03
5.456238280000e+08,3.155738e+01,3.155738e+01,1.017532e+03
5.456238890000e+08,3.119672e+01,3.119672e+01,1.017532e+03
5.456239680000e+08,2.996721e+01,2.996721e+01,1.017397e+03
5.456240290000e+08,2.972131e+01,2.972131e+01,1.017397e+03
5.456240900000e+08,3.114754e+01,3.114754e+01,1.017397e+03
5.456241510000e+08,3.170492e+01,3.170492e+01,1.017397e+03
5.456242120000e+08,3.180328e+01,3.180328e+01,1.017397e+03
5.456242730000e+08,3.090164e+01,3.090164e+01,1.017397e+03
5.456243340000e+08,3.208197e+01,3.208197e+01,1.017397e+03
5.456243950000e+08,3.157377e+01,3.157377e+01,1.017397e+03
5.456244560000e+08,3.047541e+01,3.047541e+01,1.017397e+03
5.456245170000e+08,3.067213e+01,3.067213e+01,1.017397e+03
5.456245780000e+08,3.085246e+01,3.085246e+01,1.017397e+03
5.456246390000e+08,3.196721e+01,3.196721e+01,1.017397e+03
5.456247000000e+08,3.122951e+01,3.122951e+01,1.017397e+03
5.456247610000e+08,3.147541e+01,3.147541e+01,1.017397e+03
5.456248220000e+08,3.104918e+01,3.104918e+01,1.017397e+03
5.456248830000e+08,3.104918e+01,3.104918e+01,1.017397e+03
5.456249440000e+08,3.175410e+01,3.175410e+01,1.017397e+03
5.456250050000e+08,3.136065e+01,3.136065e+01,1.017397e+03
5.456250660000e+08,3.096721e+01,3.096721e+01,1.017397e+03
5.456251270000e+08,2.867213e+01,2.867213e+01,1.017397e+03
5.456251880000e+08,3.014754e+01,3.014754e+01,1.017397e+03
5.456252490000e+08,3.073771e+01,3.073771e+01,1.017397e+03
5.456253100000e+08,3.054098e+01,3.054098e+01,1.017397e+03
5.456253710000e+08,3.247541e+01,3.247541e+01,1.017397e+03
5.456254320000e+08,3.195082e+01,3.195082e+01,1.017397e+03
5.456254930000e+08,2.895082e+01,2.895082e+01,1.017397e+03
5.456255540000e+08,3.068852e+01,3.068852e+01,1.017397e+03
5.456256150000e+08,3.103279e+01,3.103279e+01,1.017397e+03
5.456256760000e+08,3.154098e+01,3.154098e+01,1.017397e+03
5.456257370000e+08,3.144262e+01,3.144262e+01,1.017397e+03
5.456257980000e+08,3.140984e+01,3.140984e+01,1.017397e+03
5.456258590000e+08,3.090164e+01,3.090164e+01,1.017397e+03
5.456259200000e+08,3.147541e+01,3.147541e+01,1.017397e+03
5.456259940000e+08,3.249180e+01,3.249180e+01,1.017476e+03
5.456260550000e+08,3.262295e+01,3.262295e+01,1.017476e+03
5.456261160000e+08,3.283607e+01,3.283607e+01,1.017476e+03
5.456261770000e+08,3.118033e+01,3.118033e+01,1.017476e+03
5.456262380000e+08,3.227869e+01,3.227869e+01,1.017476e+03
5.456262990000e+08,3.016393e+01,3.016393e+01,1.017476e+03
5.456263600000e+08,3.144262e+01,3.144262e+01,1.017476e+03
5.456264210000e+08,3.159016e+01,3.159016e+01,1.017476e+03
5.456264820000e+08,3.045902e+01,3.045902e+01,1.017476e+03
5.456265430000e+08,3.168852e+01,3.168852e+01,1.017476e+03
5.456266040000e+08,3.090164e+01,3.090164e+01,1.017476e+03
5.456266650000e+08,3.224590e+01,3.224590e+01,1.017476e+03
5.456267260000e+08,2.942623e+01,2.942623e+01,1.017476e+03
5.456267870000e+08,3.140984e+01,3.140984e+01,1.017476e+03
5.456268480000e+08,3.140984e+01,3.140984e+01,1.017476e+03
5.456269090000e+08,3.168852e+01,3.168852e+01,1.017476e+03
5.456269700000e+08,3.070492e+01,3.070492e+01,1.017476e+03
5.456270310000e+08,3.036065e+01,3.036065e+01,1.017476e+03
5.456270920000e+08,3.149180e+01,3.149180e+01,1.017476e+03
5.456271530000e+08,3.213115e+01,3.213115e+01,1.017476e+03
5.456272140000e+08,3.104918e+01,3.104918e+01,1.017476e+03
5.456272750000e+08,3.163935e+01,3.163935e+01,1.017476e+03
5.456273360000e+08,3.175410e+01,3.175410e+01,1.017476e+03
5.456273970000e+08,3.113115e+01,3.113115e+01,1.017476e+03
5.456274580000e+08,3.185246e+01,3.185246e+01,1.017476e+03
5.456275190000e+08,3.144262e+01,3.144262e+01,1.017476e+03
5.456275800000e+08,3.144262e+01,3.144262e+01,1.017476e+03
5.456276410000e+08,3.063935e+01,3.063935e+01,1.017476e+03
5.456277020000e+08,3.152459e+01,3.152459e+01,1.017476e+03
5.456277630000e+08,3.168852e+01,3.168852e+01,1.017476e+03
5.456278240000e+08,3.150820e+01,3.150820e+01,1.017476e+03
5.456278850000e+08,3.022951e+01,3.022951e+01,1.017476e+03
5.456279460000e+08,3.204918e+01,3.204918e+01,1.017476e+03
5.456280250000e+08,3.109836e+01,3.109836e+01,1.017314e+03
5.456280860000e+08,3.234426e+01,3.234426e+01,1.017314e+03
5.456281470000e+08,3.050820e+01,3.050820e+01,1.017314e+03
5.456282080000e+08,3.040984e+01,3.040984e+01,1.017314e+03
5.456282690000e+08,3.063935e+01,3.063935e+01,1.017314e+03
5.456283300000e+08,3.139344e+01,3.139344e+01,1.017314e+03
5.456283910000e+08,3.131148e+01,3.131148e+01,1.017314e+03
5.456284520000e+08,3.137705e+01,3.137705e+01,1.017314e+03
5.456285130000e+08,3.078688e+01,3.078688e+01,1.017314e+03
