#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456172090000e+08,2.918033e+01,2.918033e+01,1.019636e+03
5.456172700000e+08,2.957377e+01,2.957377e+01,1.019636e+03
5.456173310000e+08,3.190164e+01,3.190164e+01,1.019636e+03
5.456173920000e+08,3.054098e+01,3.054098e+01,1.019636e+03
5.456174530000e+08,2.940984e+01,2.940984e+01,1.019636e+03
5.456175140000e+08,3.037705e+01,3.037705e+01,1.019636e+03
5.456175750000e+08,3.111475e+01,3.111475e+01,1.019636e+03
5.456176360000e+08,2.973771e+01,2.973771e+01,1.019636e+03
5.456176970000e+08,3.009836e+01,3.009836e+01,1.019636e+03
5.456177580000e+08,3.013115e+01,3.013115e+01,1.019636e+03
5.456178190000e+08,3.029508e+01,3.029508e+01,1.019636e+03
5.456178800000e+08,3.100000e+01,3.100000e+01,1.019636e+03
5.456179410000e+08,3.021312e+01,3.021312e+01,1.019636e+03
5.456180020000e+08,3.103279e+01,3.103279e+01,1.019636e+03
5.456180630000e+08,3.054098e+01,3.054098e+01,1.019636e+03
5.456181240000e+08,3.185246e+01,3.185246e+01,1.019636e+03
5.456181850000e+08,3.101639e+01,3.101639e+01,1.019636e+03
5.456182460000e+08,3.211475e+01,3.211475e+01,1.019636e+03
5.456183070000e+08,2.942623e+01,2.942623e+01,1.019636e+03
5.456183680000e+08,2.904918e+01,2.904918e+01,1.019636e+03
5.456184290000e+08,2.519672e+01,2.519672e+01,1.019636e+03
5.456184900000e+08,3.103279e+01,3.103279e+01,1.019636e+03
5.456185510000e+08,3.103279e+01,3.103279e+01,1.019636e+03
5.456186120000e+08,3.059016e+01,3.059016e+01,1.019636e+03
5.456186730000e+08,3.031148e+01,3.031148e+01,1.019636e+03
5.456187340000e+08,3.086885e+01,3.086885e+01,1.019636e+03
5.456187950000e+08,2.991803e+01,2.991803e+01,1.019636e+03
5.456188560000e+08,2.954098e+01,2.954098e+01,1.019636e+03
5.456189170000e+08,2.959016e+01,2.959016e+01,1.019636e+03
5.456189780000e+08,3.065574e+01,3.065574e+01,1.019636e+03
5.456190390000e+08,2.967213e+01,2.967213e+01,1.019636e+03
5.456191000000e+08,3.093443e+01,3.093443e+01,1.019636e+03
5.456191610000e+08,2.904918e+01,2.904918e+01,1.019636e+03
5.456192220000e+08,2.950820e+01,2.950820e+01,1.019636e+03
5.456192850000e+08,2.978688e+01,2.978688e+01,1.019623e+03
5.456193460000e+08,3.116393e+01,3.116393e+01,1.019623e+03
5.456194070000e+08,2.939344e+01,2.939344e+01,1.019623e+03
5.456194680000e+08,3.124590e+01,3.124590e+01,1.019623e+03
5.456195290000e+08,3.011475e+01,3.011475e+01,1.019623e+03
5.456195900000e+08,3.106557e+01,3.106557e+01,1.019623e+03
5.456196510000e+08,3.103279e+01,3.103279e+01,1.019623e+03
5.456197120000e+08,3.109836e+01,3.109836e+01,1.019623e+03
5.456197730000e+08,2.986885e+01,2.986885e+01,1.019623e+03
5.456198340000e+08,2.995082e+01,2.995082e+01,1.019623e+03
5.456198950000e+08,2.927869e+01,2.927869e+01,1.019623e+03
5.456199560000e+08,3.057377e+01,3.057377e+01,1.019623e+03
5.456200170000e+08,3.019672e+01,3.019672e+01,1.019623e+03
5.456200780000e+08,3.057377e+01,3.057377e+01,1.019623e+03
5.456201390000e+08,3.088525e+01,3.088525e+01,1.019623e+03
5.456202000000e+08,3.008197e+01,3.008197e+01,1.019623e+03
