#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456157950000e+08,2.308197e+01,1.550820e+01,9.290000e+02
5.456158560000e+08,2.398361e+01,1.606557e+01,9.290000e+02
5.456159170000e+08,2.372131e+01,1.634426e+01,9.290000e+02
5.456159780000e+08,2.404918e+01,1.567213e+01,9.290000e+02
5.456160390000e+08,2.339344e+01,1.536066e+01,9.290000e+02
5.456161000000e+08,2.421312e+01,1.595082e+01,9.290000e+02
5.456161610000e+08,2.322951e+01,1.532787e+01,9.290000e+02
5.456162220000e+08,2.447541e+01,1.609836e+01,9.290000e+02
5.456162830000e+08,2.355738e+01,1.568852e+01,9.290000e+02
5.456163440000e+08,2.375410e+01,1.552459e+01,9.290000e+02
5.456164050000e+08,2.285246e+01,1.568852e+01,9.290000e+02
5.456164660000e+08,2.432787e+01,1.642623e+01,9.290000e+02
5.456165270000e+08,2.375410e+01,1.614754e+01,9.290000e+02
5.456166010000e+08,2.340984e+01,1.583607e+01,9.290000e+02
5.456166620000e+08,2.400000e+01,1.593443e+01,9.290000e+02
5.456167230000e+08,2.370492e+01,1.585246e+01,9.290000e+02
5.456167840000e+08,2.342623e+01,1.565574e+01,9.290000e+02
5.456168450000e+08,2.360656e+01,1.531148e+01,9.290000e+02
5.456169060000e+08,2.311475e+01,1.570492e+01,9.290000e+02
5.456169670000e+08,2.409836e+01,1.659016e+01,9.290000e+02
5.456170280000e+08,2.472131e+01,1.683607e+01,9.290000e+02
5.456170890000e+08,2.432787e+01,1.616393e+01,9.290000e+02
5.456171500000e+08,2.473771e+01,1.695082e+01,9.290000e+02
5.456172110000e+08,2.329508e+01,1.534426e+01,9.290000e+02
5.456172720000e+08,2.304918e+01,1.549180e+01,9.290000e+02
5.456173330000e+08,2.354098e+01,1.603279e+01,9.290000e+02
5.456173940000e+08,2.380328e+01,1.600000e+01,9.290000e+02
5.456174550000e+08,2.355738e+01,1.618033e+01,9.290000e+02
5.456175160000e+08,2.395082e+01,1.629508e+01,9.290000e+02
5.456175770000e+08,2.373771e+01,1.624590e+01,9.290000e+02
5.456176380000e+08,2.486885e+01,1.673771e+01,9.290000e+02
5.456176990000e+08,2.429508e+01,1.614754e+01,9.290000e+02
5.456177600000e+08,2.283607e+01,1.516393e+01,9.290000e+02
5.456178210000e+08,2.342623e+01,1.549180e+01,9.290000e+02
5.456178820000e+08,2.413115e+01,1.601639e+01,9.290000e+02
5.456179430000e+08,2.444262e+01,1.663935e+01,9.290000e+02
5.456180040000e+08,2.409836e+01,1.588525e+01,9.290000e+02
5.456180650000e+08,2.375410e+01,1.611475e+01,9.290000e+02
5.456181260000e+08,2.473771e+01,1.691803e+01,9.290000e+02
5.456181870000e+08,2.396721e+01,1.586885e+01,9.290000e+02
5.456182480000e+08,2.413115e+01,1.593443e+01,9.290000e+02
5.456183090000e+08,2.460656e+01,1.652459e+01,9.290000e+02
5.456183700000e+08,2.259016e+01,1.457377e+01,9.290000e+02
5.456184410000e+08,2.342623e+01,1.545902e+01,9.290000e+02
5.456185020000e+08,2.408197e+01,1.603279e+01,9.290000e+02
5.456185630000e+08,2.373771e+01,1.608197e+01,9.290000e+02
5.456186240000e+08,2.360656e+01,1.572131e+01,9.290000e+02
5.456186850000e+08,2.347541e+01,1.596721e+01,9.290000e+02
5.456187460000e+08,2.349180e+01,1.583607e+01,9.290000e+02
5.456188070000e+08,2.449180e+01,1.632787e+01,9.290000e+02
5.456188680000e+08,2.432787e+01,1.637705e+01,9.290000e+02
5.456189290000e+08,2.439344e+01,1.606557e+01,9.290000e+02
5.456189900000e+08,2.459016e+01,1.681967e+01,9.290000e+02
5.456190510000e+08,2.393443e+01,1.618033e+01,9.290000e+02
5.456191120000e+08,2.440984e+01,1.652459e+01,9.290000e+02
5.456191730000e+08,2.293443e+01,1.521311e+01,9.290000e+02
5.456192340000e+08,2.486885e+01,1.618033e+01,9.290000e+02
5.456192950000e+08,2.295082e+01,1.508197e+01,9.290000e+02
5.456193560000e+08,2.377049e+01,1.622951e+01,9.290000e+02
5.456194170000e+08,2.481967e+01,1.626229e+01,9.290000e+02
5.456194780000e+08,2.370492e+01,1.593443e+01,9.290000e+02
5.456195390000e+08,2.352459e+01,1.560656e+01,9.290000e+02
5.456196000000e+08,2.421312e+01,1.583607e+01,9.290000e+02
5.456196610000e+08,2.285246e+01,1.552459e+01,9.290000e+02
5.456197220000e+08,2.370492e+01,1.616393e+01,9.290000e+02
5.456197830000e+08,2.342623e+01,1.531148e+01,9.290000e+02
