#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456212090000e+08,3.334426e+01,3.334426e+01,1.012192e+03
5.456212700000e+08,3.157377e+01,3.157377e+01,1.012192e+03
5.456213310000e+08,3.295082e+01,3.295082e+01,1.012192e+03
5.456213920000e+08,3.301639e+01,3.301639e+01,1.012192e+03
5.456214530000e+08,3.259016e+01,3.259016e+01,1.012192e+03
5.456215140000e+08,3.240984e+01,3.240984e+01,1.012192e+03
5.456215750000e+08,3.078688e+01,3.078688e+01,1.012192e+03
5.456216360000e+08,3.132787e+01,3.132787e+01,1.012192e+03
5.456216970000e+08,3.321312e+01,3.321312e+01,1.012192e+03
5.456217580000e+08,3.090164e+01,3.090164e+01,1.012192e+03
5.456218190000e+08,3.290164e+01,3.290164e+01,1.012192e+03
5.456218800000e+08,3.290164e+01,3.290164e+01,1.012192e+03
5.456219410000e+08,3.237705e+01,3.237705e+01,1.012192e+03
5.456220020000e+08,3.329508e+01,3.329508e+01,1.012192e+03
5.456220630000e+08,3.260656e+01,3.260656e+01,1.012192e+03
5.456223600000e+08,3.085246e+01,3.085246e+01,1.012227e+03
5.456224210000e+08,3.240984e+01,3.240984e+01,1.012227e+03
5.456224820000e+08,3.268853e+01,3.268853e+01,1.012227e+03
5.456225430000e+08,3.001639e+01,3.001639e+01,1.012227e+03
5.456226040000e+08,3.173771e+01,3.173771e+01,1.012227e+03
5.456226650000e+08,3.281967e+01,3.281967e+01,1.012227e+03
5.456227260000e+08,3.232787e+01,3.232787e+01,1.012227e+03
5.456227870000e+08,3.162295e+01,3.162295e+01,1.012227e+03
5.456228480000e+08,3.118033e+01,3.118033e+01,1.012227e+03
5.456229090000e+08,3.137705e+01,3.137705e+01,1.012227e+03
5.456229700000e+08,3.224590e+01,3.224590e+01,1.012227e+03
5.456230310000e+08,3.221312e+01,3.221312e+01,1.012227e+03
5.456230920000e+08,3.022951e+01,3.022951e+01,1.012227e+03
5.456231530000e+08,3.091803e+01,3.091803e+01,1.012227e+03
5.456232140000e+08,3.249180e+01,3.249180e+01,1.012227e+03
5.456232750000e+08,3.190164e+01,3.190164e+01,1.012227e+03
5.456233360000e+08,3.444262e+01,3.444262e+01,1.012227e+03
5.456233970000e+08,3.229508e+01,3.229508e+01,1.012227e+03
5.456234580000e+08,3.132787e+01,3.132787e+01,1.012227e+03
5.456235190000e+08,3.222951e+01,3.222951e+01,1.012227e+03
5.456235800000e+08,3.303279e+01,3.303279e+01,1.012227e+03
5.456236410000e+08,3.145902e+01,3.145902e+01,1.012227e+03
5.456237020000e+08,3.304918e+01,3.304918e+01,1.012227e+03
5.456237630000e+08,3.216393e+01,3.216393e+01,1.012227e+03
5.456238240000e+08,3.180328e+01,3.180328e+01,1.012227e+03
5.456238850000e+08,3.268853e+01,3.268853e+01,1.012227e+03
5.456239460000e+08,3.196721e+01,3.196721e+01,1.012227e+03
5.456240070000e+08,3.090164e+01,3.090164e+01,1.012227e+03
5.456240680000e+08,3.277049e+01,3.277049e+01,1.012227e+03
5.456241290000e+08,3.155738e+01,3.155738e+01,1.012227e+03
5.456241900000e+08,3.239344e+01,3.239344e+01,1.012227e+03
5.456242510000e+08,3.254099e+01,3.254099e+01,1.012227e+03
5.456243490000e+08,2.875410e+01,2.875410e+01,1.012232e+03
5.456244100000e+08,3.298361e+01,3.298361e+01,1.012232e+03
5.456244710000e+08,3.211475e+01,3.211475e+01,1.012232e+03
5.456245320000e+08,3.247541e+01,3.247541e+01,1.012232e+03
5.456245930000e+08,3.196721e+01,3.196721e+01,1.012232e+03
5.456246540000e+08,3.034426e+01,3.034426e+01,1.012232e+03
5.456247150000e+08,3.162295e+01,3.162295e+01,1.012232e+03
5.456247760000e+08,3.162295e+01,3.162295e+01,1.012232e+03
5.456248370000e+08,3.196721e+01,3.196721e+01,1.012232e+03
5.456248980000e+08,3.057377e+01,3.057377e+01,1.012232e+03
5.456249590000e+08,2.430435e+01,2.430435e+01,1.012232e+03
5.456250280000e+08,3.178688e+01,3.178688e+01,1.012232e+03
5.456250890000e+08,3.196721e+01,3.196721e+01,1.012232e+03
5.456251500000e+08,3.254099e+01,3.254099e+01,1.012232e+03
5.456252110000e+08,3.357377e+01,3.357377e+01,1.012232e+03
5.456252720000e+08,3.360656e+01,3.360656e+01,1.012232e+03
